"","sumPrecip","station_id","genLineType","Lat","Long","STATION_DESCRIPTIVE_NAME","rides"
"3482",4.2,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",718
"3483",4.2,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",404
"3484",4.2,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",820
"3485",4.2,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",730
"3486",4.2,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",5
"3487",4.2,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",1070
"3488",4.2,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",1144
"3489",4.2,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",497
"3490",4.2,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",1255
"3491",4.2,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",601
"3492",4.2,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",251
"3493",4.2,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",298
"3494",4.2,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",378
"3495",4.2,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",274
"3496",4.2,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",651
"3497",4.2,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",148
"3498",4.2,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",1543
"3499",4.2,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",460
"3500",4.2,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",302
"3501",4.2,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",535
"3502",4.2,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1573
"3503",4.2,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",387
"3504",4.2,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",3478
"3505",4.2,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",291
"3506",4.2,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",513
"3507",4.2,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",230
"3508",4.2,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",129
"3509",4.2,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",783
"3510",4.2,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",1197
"3511",4.2,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",3943
"3512",4.2,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"3513",4.2,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",765
"3514",4.2,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",975
"3515",4.2,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",2771
"3516",4.2,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",2842
"3517",4.2,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",436
"3518",4.2,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",229
"3519",4.2,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",418
"3520",4.2,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",582
"3521",4.2,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",379
"3522",4.2,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2076
"3523",4.2,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",706
"3524",4.2,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",286
"3525",4.2,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",312
"3526",4.2,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",722
"3527",4.2,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",252
"3528",4.2,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",232
"3529",4.2,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1129
"3530",4.2,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",2458
"3531",4.2,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",737
"3532",4.2,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",1308
"3533",4.2,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",20
"3534",4.2,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",20
"3535",4.2,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",568
"3536",4.2,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",1314
"3537",4.2,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",98
"3538",4.2,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",182
"3539",4.2,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",2374
"3540",4.2,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",1910
"3541",4.2,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",905
"3542",4.2,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",1215
"3543",4.2,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",1471
"3544",4.2,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",221
"3545",4.2,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",269
"3546",4.2,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",1357
"3547",4.2,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",284
"3548",4.2,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",547
"3549",4.2,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",355
"3550",4.2,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",443
"3551",4.2,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",1302
"3552",4.2,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"3553",4.2,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",256
"3554",4.2,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",1003
"3555",4.2,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",945
"3556",4.2,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",394
"3557",4.2,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",1482
"3558",4.2,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",599
"3559",4.2,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",176
"3560",4.2,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",925
"3561",4.2,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",400
"3562",4.2,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",800
"3563",4.2,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",6041
"3564",4.2,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",1645
"3565",4.2,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",766
"3566",4.2,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",421
"3567",4.2,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",1756
"3568",4.2,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",118
"3569",4.2,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",817
"3570",4.2,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",296
"3571",4.2,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",156
"3572",4.2,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",1094
"3573",4.2,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",1941
"3574",4.2,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",393
"3575",4.2,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",57
"3576",4.2,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",445
"3577",4.2,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",284
"3578",4.2,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",148
"3579",4.2,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",408
"3580",4.2,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",292
"3581",4.2,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",209
"3582",4.2,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",1436
"3583",4.2,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",430
"3584",4.2,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",531
"3585",4.2,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",121
"3586",4.2,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",730
"3587",4.2,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",737
"3588",4.2,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",750
"3589",4.2,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",603
"3590",4.2,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",528
"3591",4.2,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",1324
"3592",4.2,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",525
"3593",4.2,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",3554
"3594",4.2,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",655
"3595",4.2,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",354
"3596",4.2,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",136
"3597",4.2,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",366
"3598",4.2,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",188
"3599",4.2,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",1542
"3600",4.2,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",1248
"3601",4.2,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",1702
"3602",4.2,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",586
"3603",4.2,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",3799
"3604",4.2,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",472
"3605",4.2,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",671
"3606",4.2,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",265
"3607",4.2,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",235
"3608",4.2,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1170
"3609",4.2,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",3476
"3610",4.2,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",3476
"3611",4.2,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",770
"3612",4.2,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",2478
"3613",4.2,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",794
"3614",4.2,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",388
"3615",4.2,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",3952
"3616",4.2,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",577
"3617",4.2,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",989
"3618",4.2,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1221
"3619",4.2,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",598
"3620",4.2,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1600
"3621",4.2,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",4164
"3622",4.2,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",437
"3623",4.2,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",133
"3624",4.2,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",503
"3625",4.2,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",2604
"3626",5.4,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",245
"3627",5.4,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",833
"3628",5.4,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",417
"3629",5.4,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",994
"3630",5.4,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",857
"3631",5.4,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",25
"3632",5.4,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",1118
"3633",5.4,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",1396
"3634",5.4,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",626
"3635",5.4,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",1283
"3636",5.4,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",633
"3637",5.4,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",218
"3638",5.4,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",566
"3639",5.4,"40150","Pink Line",41.853732,-87.724311,"Pulaski (Pink Line)",327
"3640",5.4,"40160","Multiple Lines",41.8768,-87.631739,"LaSalle/Van Buren (Brown, Orange, Purple & Pink lines)",321
"3641",5.4,"40170","Multiple Lines",41.885269,-87.666969,"Ashland (Green & Pink lines)",655
"3642",5.4,"40180","Blue Line",41.872108,-87.791602,"Oak Park (Blue Line)",148
"3643",5.4,"40190","Red Line",41.831191,-87.630636,"Sox-35th (Red Line)",771
"3644",5.4,"40210","Pink Line",41.854517,-87.675975,"Damen (Pink Line)",562
"3645",5.4,"40220","Blue Line",41.875478,-87.688436,"Western (Blue Line - Forest Park Branch)",296
"3646",5.4,"40230","Blue Line",41.984246,-87.838028,"Cumberland (Blue Line)",616
"3647",5.4,"40240","Red Line",41.750419,-87.625112,"79th (Red Line)",1480
"3648",5.4,"40250","Blue Line",41.874341,-87.70604,"Kedzie-Homan (Blue Line)",405
"3649",5.4,"40260","Multiple Lines",41.88574,-87.627835,"State/Lake (Brown, Green, Orange, Pink & Purple lines)",3682
"3650",5.4,"40270","Purple Line",42.033456,-87.679538,"Main (Purple Line)",319
"3651",5.4,"40280","Green Line",41.887389,-87.76565,"Central (Green Line)",566
"3652",5.4,"40290","Green Line",41.77886,-87.663766,"Ashland/63rd (Green Line)",234
"3653",5.4,"40300","Green Line",41.821732,-87.621371,"Indiana (Green Line)",149
"3654",5.4,"40310","Orange Line",41.804546,-87.684019,"Western (Orange Line)",830
"3655",5.4,"40320","Blue Line",41.903355,-87.666496,"Division (Blue Line)",1240
"3656",5.4,"40330","Red Line",41.891665,-87.628021,"Grand (Red Line)",4479
"3657",5.4,"40340","Red Line",41.977984,-87.658668,"Berwyn (Red Line)",0
"3658",5.4,"40350","Blue Line",41.875474,-87.649707,"UIC-Halsted (Blue Line)",701
"3659",5.4,"40360","Brown Line",41.943744,-87.663619,"Southport (Brown Line)",1194
"3660",5.4,"40370","Blue Line",41.883164,-87.62944,"Washington (Blue Line)",2548
"3661",5.4,"40380","Multiple Lines",41.885737,-87.630886,"Clark/Lake (Blue, Brown, Green, Orange, Purple & Pink lines)",2814
"3662",5.4,"40390","Blue Line",41.874257,-87.817318,"Forest Park (Blue Line)",544
"3663",5.4,"40400","Purple Line",42.058282,-87.683337,"Noyes (Purple Line)",237
"3664",5.4,"40420","Pink Line",41.85182,-87.745336,"Cicero (Pink Line)",387
"3665",5.4,"40430","Blue Line",41.875539,-87.640984,"Clinton (Blue Line)",676
"3666",5.4,"40440","Pink Line",41.854109,-87.694774,"California (Pink Line)",400
"3667",5.4,"40450","Red Line",41.722377,-87.624342,"95th/Dan Ryan (Red Line)",2271
"3668",5.4,"40460","Multiple Lines",41.888969,-87.633924,"Merchandise Mart (Brown & Purple lines)",924
"3669",5.4,"40470","Blue Line",41.87592,-87.659458,"Racine (Blue Line)",325
"3670",5.4,"40480","Green Line",41.886519,-87.744698,"Cicero (Green Line)",319
"3671",5.4,"40490","Blue Line",41.891189,-87.647578,"Grand (Blue Line)",751
"3672",5.4,"40510","Green Line",41.795172,-87.618327,"Garfield (Green Line)",263
"3673",5.4,"40520","Purple Line",42.05416,-87.68356,"Foster (Purple Line)",237
"3674",5.4,"40530","Multiple Lines",41.932732,-87.653131,"Diversey (Brown & Purple lines)",1188
"3675",5.4,"40540","Multiple Lines",41.964273,-87.657588,"Wilson (Red & Purple lines)",2703
"3676",5.4,"40550","Blue Line",41.952925,-87.729229,"Irving Park (Blue Line)",772
"3677",5.4,"40560","Red Line",41.878153,-87.627596,"Jackson (Red Line)",1543
"3678",5.4,"40570","Blue Line",41.921939,-87.69689,"California  (Blue Line)",35
"3679",5.4,"40570","Blue Line",41.921939,-87.69689,"California (Blue Line)",35
"3680",5.4,"40580","Pink Line",41.85177331,-87.75669201,"54th/Cermak (Pink Line)",513
"3681",5.4,"40590","Blue Line",41.909744,-87.677437,"Damen (Blue Line)",1354
"3682",5.4,"40600","Pink Line",41.853751,-87.733258,"Kostner (Pink Line)",94
"3683",5.4,"40610","Green Line",41.887159,-87.783661,"Ridgeland (Green Line)",194
"3684",5.4,"40630","Red Line",41.90392,-87.631412,"Clark/Division (Red Line)",2602
"3685",5.4,"40650","Red Line",41.910655,-87.649177,"North/Clybourn (Red Line)",1971
"3686",5.4,"40660","Multiple Lines",41.918217,-87.652644,"Armitage (Brown & Purple lines)",1035
"3687",5.4,"40670","Blue Line",41.916157,-87.687364,"Western (Blue Line - O'Hare Branch)",1225
"3688",5.4,"40680","Multiple Lines",41.879507,-87.626037,"Adams/Wabash (Brown, Green, Orange, Pink & Purple lines)",1553
"3689",5.4,"40690","Purple Line",42.041655,-87.681602,"Dempster (Purple Line)",296
"3690",5.4,"40700","Green Line",41.887163,-87.754986,"Laramie (Green Line)",255
"3691",5.4,"40710","Multiple Lines",41.89681,-87.635924,"Chicago (Brown & Purple lines)",1506
"3692",5.4,"40720","Green Line",41.780309,-87.605857,"Cottage Grove (Green Line)",344
"3693",5.4,"40730","Multiple Lines",41.882695,-87.63378,"Washington/Wells (Brown, Orange, Purple & Pink lines)",588
"3694",5.4,"40740","Pink Line",41.854225,-87.685129,"Western (Pink Line)",333
"3695",5.4,"40750","Blue Line",41.98227,-87.8089,"Harlem (Blue Line - O'Hare Branch)",481
"3696",5.4,"40760","Red Line",41.993664,-87.659202,"Granville (Red Line)",1362
"3697",5.4,"40770","Red Line",41.969139,-87.658493,"Lawrence (Red Line)",0
"3698",5.4,"40780","Pink Line",41.853839,-87.714842,"Central Park (Pink Line)",277
"3699",5.4,"40790","Blue Line",41.880703,-87.629378,"Monroe (Blue Line)",861
"3700",5.4,"40800","Multiple Lines",41.910409,-87.639302,"Sedgwick (Brown & Purple lines)",1084
"3701",5.4,"40810","Blue Line",41.875706,-87.673932,"Illinois Medical District (Blue Line)",391
"3702",5.4,"40820","Blue Line",41.983507,-87.859388,"Rosemont (Blue Line)",1575
"3703",5.4,"40830","Pink Line",41.857908,-87.669147,"18th (Pink Line)",714
"3704",5.4,"40840","Purple Line",42.027612,-87.678329,"South Boulevard (Purple Line)",170
"3705",5.4,"40850","Multiple Lines",41.876862,-87.628196,"Harold Washington Library-State/Van Buren (Brown, Orange, Purple & Pink lines)",969
"3706",5.4,"40870","Brown Line",41.966046,-87.701644,"Francisco (Brown Line)",391
"3707",5.4,"40880","Red Line",41.990259,-87.659076,"Thorndale (Red Line)",865
"3708",5.4,"40890","Blue Line",41.97766526,-87.90422307,"O'Hare (Blue Line)",6227
"3709",5.4,"40900","Multiple Lines",42.019063,-87.672892,"Howard (Red, Purple & Yellow lines)",1790
"3710",5.4,"40910","Red Line",41.780536,-87.630952,"63rd (Red Line)",634
"3711",5.4,"40920","Blue Line",41.873797,-87.725663,"Pulaski (Blue Line)",420
"3712",5.4,"40930","Orange Line",41.78661,-87.737875,"Midway (Orange Line)",2043
"3713",5.4,"40940","Green Line",41.778943,-87.644244,"Halsted (Green Line)",106
"3714",5.4,"40960","Orange Line",41.799756,-87.724493,"Pulaski (Orange Line)",935
"3715",5.4,"40970","Blue Line",41.871574,-87.745154,"Cicero (Blue Line)",321
"3716",5.4,"40980","Blue Line",41.87349,-87.806961,"Harlem (Blue Line - Forest Park Branch)",182
"3717",5.4,"40990","Red Line",41.768367,-87.625724,"69th (Red Line)",1062
"3718",5.4,"41000","Red Line",41.853206,-87.630968,"Cermak-Chinatown (Red Line)",2219
"3719",5.4,"41010","Brown Line",41.966115,-87.6941,"Rockwell (Brown Line)",440
"3720",5.4,"41020","Blue Line",41.929728,-87.708541,"Logan Square (Blue Line)",29
"3721",5.4,"41030","Pink Line",41.871551,-87.66953,"Polk (Pink Line)",391
"3722",5.4,"41040","Pink Line",41.853964,-87.705408,"Kedzie (Pink Line)",329
"3723",5.4,"41050","Purple Line",42.073153,-87.69073,"Linden (Purple Line)",286
"3724",5.4,"41060","Orange Line",41.839234,-87.665317,"Ashland (Orange Line)",476
"3725",5.4,"41070","Green Line",41.884321,-87.706155,"Kedzie (Green Line)",275
"3726",5.4,"41080","Green Line",41.809209,-87.618826,"47th (Green Line)",236
"3727",5.4,"41090","Red Line",41.880745,-87.627696,"Monroe (Red Line)",1646
"3728",5.4,"41120","Green Line",41.831677,-87.625826,"35th-Bronzeville-IIT (Green Line)",385
"3729",5.4,"41130","Orange Line",41.84678,-87.648088,"Halsted (Orange Line)",532
"3730",5.4,"41140","Green Line",41.78013,-87.615546,"King Drive (Green Line)",123
"3731",5.4,"41150","Orange Line",41.804236,-87.704406,"Kedzie (Orange Line)",722
"3732",5.4,"41160","Multiple Lines",41.885678,-87.641782,"Clinton (Green & Pink lines)",778
"3733",5.4,"41170","Red Line",41.79542,-87.631157,"Garfield (Red Line)",684
"3734",5.4,"41180","Brown Line",41.965996,-87.708821,"Kedzie (Brown Line)",711
"3735",5.4,"41190","Red Line",42.015876,-87.669092,"Jarvis (Red Line)",579
"3736",5.4,"41200","Red Line",41.973453,-87.65853,"Argyle (Red Line)",1506
"3737",5.4,"41210","Multiple Lines",41.936033,-87.653266,"Wellington (Brown & Purple lines)",573
"3738",5.4,"41220","Multiple Lines",41.925051,-87.652866,"Fullerton (Red, Brown & Purple lines)",3794
"3739",5.4,"41230","Red Line",41.810318,-87.63094,"47th (Red Line)",691
"3740",5.4,"41240","Blue Line",41.94738,-87.71906,"Addison (Blue Line)",373
"3741",5.4,"41250","Purple Line",42.063987,-87.685617,"Central (Purple Line)",137
"3742",5.4,"41260","Green Line",41.887293,-87.774135,"Austin (Green Line)",359
"3743",5.4,"41270","Green Line",41.816462,-87.619021,"43rd (Green Line)",185
"3744",5.4,"41280","Blue Line",41.970634,-87.760892,"Jefferson Park (Blue Line)",1603
"3745",5.4,"41290","Brown Line",41.967901,-87.713065,"Kimball (Brown Line)",1303
"3746",5.4,"41300","Red Line",42.001073,-87.661061,"Loyola (Red Line)",1790
"3747",5.4,"41310","Brown Line",41.943623,-87.670907,"Paulina (Brown Line)",693
"3748",5.4,"41320","Multiple Lines",41.939751,-87.65338,"Belmont (Red, Brown & Purple lines)",4407
"3749",5.4,"41330","Blue Line",41.961539,-87.743574,"Montrose (Blue Line)",430
"3750",5.4,"41340","Blue Line",41.875568,-87.631722,"LaSalle (Blue Line)",602
"3751",5.4,"41350","Green Line",41.886988,-87.793783,"Oak Park (Green Line)",297
"3752",5.4,"41360","Green Line",41.88422,-87.696234,"California (Green Line)",228
"3753",5.4,"41380","Red Line",41.983504,-87.65884,"Bryn Mawr (Red Line)",1222
"3754",5.4,"41400","Multiple Lines",41.867368,-87.627402,"Roosevelt (Red, Orange & Green lines)",3583
"3755",5.4,"41400","Multiple Lines",41.867405,-87.62659,"Roosevelt (Red, Orange & Green lines)",3583
"3756",5.4,"41410","Blue Line",41.896075,-87.655214,"Chicago (Blue Line)",781
"3757",5.4,"41420","Red Line",41.947428,-87.653626,"Addison (Red Line)",7293
"3758",5.4,"41430","Red Line",41.735372,-87.624717,"87th (Red Line)",840
"3759",5.4,"41440","Brown Line",41.947028,-87.674642,"Addison (Brown Line)",475
"3760",5.4,"41450","Red Line",41.896671,-87.628176,"Chicago (Red Line)",4581
"3761",5.4,"41460","Brown Line",41.954521,-87.674868,"Irving Park (Brown Line)",590
"3762",5.4,"41480","Brown Line",41.966163,-87.688502,"Western (Brown Line)",1049
"3763",5.4,"41490","Red Line",41.874039,-87.627479,"Harrison (Red Line)",1431
"3764",5.4,"41500","Brown Line",41.961756,-87.675047,"Montrose (Brown Line)",778
"3765",5.4,"41510","Multiple Lines",41.885586,-87.652193,"Morgan (Green & Pink lines)",1674
"3766",5.4,"41660","Red Line",41.884809,-87.627813,"Lake (Red Line)",4979
"3767",5.4,"41670","Green Line",41.884904,-87.716523,"Conservatory (Green Line)",410
"3768",5.4,"41680","Yellow Line",42.02624348,-87.74722084,"Oakton-Skokie (Yellow Line)",153
"3769",5.4,"41690","Green Line",41.853115,-87.626402,"Cermak-McCormick Place (Green Line)",677
"3770",5.4,"41700","Multiple Lines",41.88322,-87.626189,"Washington/Wabash (Brown, Green, Orange, Purple & Pink lines)",2731
"3771",5.6,"40010","Blue Line",41.870851,-87.776812,"Austin (Blue Line)",259
"3772",5.6,"40020","Green Line",41.886848,-87.803176,"Harlem/Lake (Green Line)",698
"3773",5.6,"40030","Green Line",41.885412,-87.725404,"Pulaski (Green Line)",452
"3774",5.6,"40040","Multiple Lines",41.878723,-87.63374,"Quincy/Wells (Brown, Orange, Purple & Pink lines)",701
"3775",5.6,"40050","Purple Line",42.04771,-87.683543,"Davis (Purple Line)",712
"3776",5.6,"40060","Blue Line",41.938132,-87.712359,"Belmont (Blue Line)",1243
"3777",5.6,"40070","Blue Line",41.878183,-87.629296,"Jackson (Blue Line)",1015
"3778",5.6,"40080","Red Line",41.953775,-87.654929,"Sheridan (Red Line)",1104
"3779",5.6,"40090","Brown Line",41.966286,-87.678639,"Damen (Brown Line)",566
"3780",5.6,"40100","Red Line",42.008362,-87.665909,"Morse (Red Line)",1248
"3781",5.6,"40120","Orange Line",41.829353,-87.680622,"35th/Archer (Orange Line)",608
"3782",5.6,"40130","Green Line",41.80209,-87.618487,"51st (Green Line)",222
"3783",5.6,"40140","Yellow Line",42.038951,-87.751919,"Dempster-Skokie  (Yellow Line)",265
